	baseMean	log2FoldChange	lfcSE	pvalue	padj
CXCL1	1245.4463191939242	3.4523817319109322	0.6032203681116269	6.460658920998316e-10	4.1860315185856714e-08
TRAP1	3989.254496815551	1.957781819657895	0.33382936179477324	6.465303582249966e-10	4.1860315185856714e-08
IGSF3	1456.0948757221547	-1.729320707539506	0.29474915914832994	6.557553165303435e-10	4.229239055054647e-08
SLC12A8	526.8338920944	1.354845805533768	0.2283477563993865	6.941673476821154e-10	4.459621623190335e-08
RPN2	13189.47763218707	1.1826670963826487	0.19819629229202806	7.008210681475374e-10	4.48498424885924e-08
CCDC69	2623.853631176751	-3.0376514918087527	0.5317978784459404	7.177606332630066e-10	4.575724037051667e-08
CST2	142.16153454495642	8.885792662698918	1.581460585506309	7.449777792854513e-10	4.73103704661163e-08
HLF	258.0977229292024	-3.1946998397774253	0.5563319633976704	7.742461629983751e-10	4.8981412792740715e-08
PPM1H	922.6869354304015	2.4663720674759504	0.42819282043143275	7.869980539012594e-10	4.9598831724005225e-08
BGN	5046.125648949477	2.541175883316761	0.44168815125757466	7.900087868226559e-10	4.959998349085425e-08
MYBL2	3080.699338093625	2.955938041520818	0.5167767333827821	8.09046157716207e-10	5.06035474118722e-08
HOMER2	68.32912769043853	-3.22630330240546	0.560249125234488	8.362558118369145e-10	5.210879729773255e-08
OVGP1	126.85052945038967	1.9012018907371828	0.32994347743780456	9.24418593423467e-10	5.738665987263658e-08
TEAD4	736.0504025858328	2.3520422572752886	0.4107677313860305	9.664663415117372e-10	5.962218607589695e-08
ACTL10	350.33551615060696	2.5620047602118867	0.45013135067342813	9.676240153493984e-10	5.962218607589695e-08
ATIC	3749.863856872373	1.313217559484489	0.22324825559220704	1.0227438682439539e-09	6.27851096894205e-08
KAL1	169.51053763074032	2.998239573011529	0.5282094812628743	1.0736879547352771e-09	6.566929095843992e-08
SECTM1	4494.693614470761	-2.7304106801399417	0.4823710302089221	1.0939535382807295e-09	6.666279373898195e-08
TMEM108	41.905279650238576	-2.9393739391072136	0.5120691819267243	1.1183025819241417e-09	6.789694247396575e-08
NOP16	849.2063488129132	1.492877373703936	0.25694358694945474	1.1530446176641506e-09	6.956642835790913e-08
ENOPH1	1549.8181284652333	1.416657470073025	0.2428847180672775	1.1571545007519817e-09	6.956642835790913e-08
GNL3L	552.2792529128712	1.3247876675648846	0.22663090666283847	1.158391205235772e-09	6.956642835790913e-08
RASSF10	266.90551825055485	3.992626569084308	0.7129989921359274	1.1876153115841663e-09	7.087214291183545e-08
PTPRH	4375.3995517730655	-2.2071725278267915	0.38739713515608903	1.1886851118847818e-09	7.087214291183545e-08
XKRX	206.21630765363003	3.073348482431816	0.5443698965553296	1.1974148180358004e-09	7.113674053384727e-08
PNCK	319.5481814660038	-4.68309582575237	0.8448635932987326	1.2100919898805263e-09	7.158654971343956e-08
PVT1	222.12146084255397	2.466762793226507	0.43427661996763856	1.21362416105439e-09	7.158654971343956e-08
HSD17B2	3058.5061304768324	-3.5068499831405697	0.6267210077206702	1.2361349511757554e-09	7.265580431112819e-08
LGR5	1964.5493253123354	2.989534491457766	0.5310349956245188	1.281651421815972e-09	7.506491984664218e-08
E2F1	1209.2217843479682	2.9234484570171246	0.5188085625128005	1.296507636919737e-09	7.566765521811493e-08
CASP7	4259.6644684989415	-1.876577672535629	0.3285263477751847	1.3120362319576986e-09	7.603846344300299e-08
SLC17A4	856.0635029798691	-3.798440726516119	0.6783553613635213	1.3107507349853613e-09	7.603846344300299e-08
TRMT6	683.678093843084	1.3334194930044652	0.22924441724329714	1.3774706469565759e-09	7.955252952371165e-08
PYGM	265.4047457964298	-4.1410163042857695	0.7391859180654291	1.3914062944434685e-09	8.007833100833504e-08
FHL1	5332.148578571641	-3.3278817571772468	0.5939701878174178	1.4016520901927656e-09	8.023115591956306e-08
ORC6	228.56771098398443	2.0845111742390063	0.366362942358455	1.403742697838509e-09	8.023115591956306e-08
CCAT1	145.77555862551085	4.1736052037183535	0.7508642245949501	1.4186961613384919e-09	8.080717826180585e-08
PYCRL	818.3147503898501	2.184335077109094	0.384813507749917	1.4375953838137995e-09	8.160323111888263e-08
NOP56	3868.2765000502795	1.6169910169741815	0.2818969913864259	1.4433781216959193e-09	8.165185108228622e-08
HAGHL	278.8414425682029	3.985757549429006	0.7171493679127334	1.5015941614308511e-09	8.465620144801483e-08
CRNDE	35.23108072537196	3.593228549089738	0.6417514889559343	1.5310583771792057e-09	8.602472068388248e-08
MYC	7115.465662424846	2.2247210647312694	0.3935354544170704	1.5730025718984495e-09	8.778625464382761e-08
CEL	446.54773782606946	4.7443993072503465	0.857689795849215	1.5725926423591967e-09	8.778625464382761e-08
FAM129A	2745.555393060914	-3.4102358620800075	0.6126112390832513	1.6846670754381599e-09	9.370253951472315e-08
ELMSAN1	2076.6922354217104	-1.332045855936963	0.23035283342751045	1.7128175121525104e-09	9.494966643454133e-08
GNG2	598.4709671886795	-2.081803530889667	0.36842363516990445	1.8472080096364447e-09	1.0205824253241357e-07
DISP2	453.8914299612785	-2.492348671642351	0.44552465029206545	1.911931707655976e-09	1.0528328257275017e-07
CCDC68	861.6255127817132	-2.7562177766048226	0.49374984391540816	1.9206197261469366e-09	1.0541149655922344e-07
LDB3	465.51490633988703	-4.928684549371129	0.8908128465111751	1.941086749188423e-09	1.0618321078481225e-07
CIRH1A	1752.8528948140527	1.5798790143433312	0.27723289752949776	1.993357854476498e-09	1.085150685734338e-07
LINC00346	122.61171081692324	2.6020542691873905	0.4667957814352717	1.9968081999938045e-09	1.085150685734338e-07
MYOM1	430.5686055165862	-3.7060697235194326	0.6694211269237562	2.0262575819844745e-09	1.0975561902415904e-07
MOB3B	1837.9222819175995	-1.8925463009765655	0.3351524519271551	2.0758248862255013e-09	1.1207425892243545e-07
GRHL3	149.14225252261284	4.236171772296743	0.7705717864591728	2.134437563905417e-09	1.1486461890172819e-07
RELN	189.79974333851646	-2.8110000584373727	0.501422564915666	2.2335996947778265e-09	1.19812022462597e-07
TUSC8	108.85930146860248	2.2524620975354908	0.4025933726117528	2.245596218461228e-09	1.200669590999834e-07
CBX2	370.317359866336	3.9956101314115258	0.7286867679926667	2.2803743760642032e-09	1.215344221326822e-07
EDN2	345.98368435109705	-4.6037800650216925	0.8367571565192674	2.3198642184583294e-09	1.2324278660559876e-07
RIOK3	4365.76727631981	-1.8915226953423558	0.3382933888582167	2.3731653707457565e-09	1.2567161667767067e-07
PDCD2L	250.79416311039853	1.7429602833303166	0.3097205805461191	2.467061702126342e-09	1.302278589577838e-07
ACAN	194.59741507771392	3.551460129177579	0.6480758655755582	2.526073076466639e-09	1.329195594997922e-07
GABRD	26.98177143286619	3.1339919777937824	0.5655713963667416	2.5538427858954915e-09	1.3395551954499295e-07
USP2	922.4406824275507	-3.673411441168944	0.6768462115858844	2.594221810015678e-09	1.356442476372551e-07
C1orf95	441.60134152198526	-4.154796183621262	0.7576945006396764	2.66122672995442e-09	1.3871016682073744e-07
MIR17HG	33.98176227293627	2.30238594354313	0.41191236963799027	2.6881682207379776e-09	1.3967519830323506e-07
VAPA	4139.95857710671	-1.3575430245794553	0.23823327899646932	2.7676548320341793e-09	1.433558713780204e-07
FGFRL1	2506.933805020393	2.811942290355608	0.5108290272654699	2.881305157630306e-09	1.4877767285894804e-07
SNHG16	668.6197915521758	1.5247406555911291	0.2698858200785079	2.9061300577819516e-09	1.4946791261003143e-07
MYLK	16564.902952933386	-3.5168624778533752	0.645569007347224	2.9127080406057406e-09	1.4946791261003143e-07
EPHA7	504.13056022569845	-4.64994546970751	0.8535393851788041	3.0401261951901846e-09	1.5552497433727563e-07
ANK2	814.4777096355032	-3.2939156651777846	0.6019390738044043	3.1159483095948286e-09	1.5891336378933625e-07
MMRN1	482.39494477059515	-3.4574783120186288	0.6304152405060307	3.1298287106398345e-09	1.591316284627462e-07
MYOCD	931.9864452475505	-4.333981302692971	0.7990756021301405	3.1929490827991393e-09	1.6184443745380957e-07
GOLGA7B	326.15694717406706	3.1643826021602894	0.5796261485088255	3.2541630953403332e-09	1.644443698331281e-07
ADCY9	1905.4338217500294	-1.4631944428170016	0.25999342576399587	3.309064352732034e-09	1.6671046093171265e-07
BMP7	403.45633431055325	2.3587665551116084	0.42828681419469017	3.3294831310867102e-09	1.6723085726594612e-07
CHP1	8360.991120264765	-1.7092014179345285	0.30621663147232214	3.412598523717149e-09	1.7088767531906874e-07
PLAC9	211.03302582502783	-2.2046472236975667	0.40062878052033035	3.5174280440139513e-09	1.7560653563111821e-07
PRMT3	564.9518645512097	1.5122817580818722	0.2694483609877974	3.828995529334677e-09	1.9058739008625307e-07
GPM6B	378.92638743980206	-2.761662778674812	0.5070044635008181	3.994914166952167e-09	1.9825060574021607e-07
ATHL1	1230.0508261862976	2.971063176111089	0.5494746883313526	4.46633189292724e-09	2.2098343619483286e-07
MAPK10	124.05392548107802	-1.9701185284583125	0.3549273568567973	4.5186839663611684e-09	2.2290829387629873e-07
SYNPO2	11203.913717203419	-4.4858177180484855	0.841879055654885	4.615842911148091e-09	2.270255081670018e-07
MXI1	2471.5261381679593	-1.8877228712757306	0.34304764070958765	4.688059329450167e-09	2.2989521711726782e-07
LEMD1	85.81815514496347	5.2422727645498854	0.9852961428996662	4.848503433660053e-09	2.3706178292895388e-07
APPL2	4132.28454107395	-1.996211852511657	0.3646540767419255	5.009802962415626e-09	2.442278944177618e-07
SCARA5	1742.9847739239356	-3.3726740751502167	0.6294524267784397	5.0500290515371215e-09	2.4546695463116655e-07
MAOB	2071.7318445291594	-4.495153539496606	0.8480289123315928	5.14022800721054e-09	2.491206994722652e-07
CXCL8	577.2029457509752	3.2494374295430917	0.6049849677622846	5.167050786805536e-09	2.4969057373557365e-07
CLDN23	2720.8894745869634	-2.547379888386234	0.47278089831528414	5.422004590149879e-09	2.6124920372597167e-07
JOSD1	3635.2566422651003	-1.1396909689348906	0.2028788556227621	5.626817536763625e-09	2.703318860053828e-07
SP5	284.84174891832487	4.080092815747721	0.7685066186241194	5.8507364869137026e-09	2.8027733315200756e-07
GRIK3	192.16817527006137	-3.9257076863768066	0.7353565142057189	5.99777073094668e-09	2.8649293909349056e-07
PDCD5	1614.5059246642916	1.276206382239813	0.22920445182346452	6.150854593118664e-09	2.9296096230155706e-07
CDK4	2682.1438099027646	1.5877559065621172	0.2883232554608732	6.352212985430743e-09	3.016846138496119e-07
SEC23B	3596.7306881997397	1.2455241587450707	0.22352796799140975	6.4261291164487625e-09	3.0432311458610925e-07
TNXB	3109.650850143224	-3.7459053668213236	0.7080321592356986	6.5093377842182954e-09	3.0738539536586394e-07
PLCL2	703.873249074022	-2.28474185071828	0.4227533268782802	6.5917013864899745e-09	3.1039048432122536e-07
DPT	1936.89101668719	-3.8179319110377707	0.7200943200026679	6.66391372229931e-09	3.1290189786717015e-07
PCK1	6447.173260348507	-3.0292393593440625	0.5694661137936913	6.813856019931427e-09	3.1903859754339945e-07
TSHZ1	1597.3748187823792	-1.5763320303467623	0.28767662414814593	6.964929289264411e-09	3.251935294917116e-07
KIF5C	123.45498837675814	-2.4447499309967324	0.4521445158408512	7.037266040121392e-09	3.276479904916069e-07
ATP11A	2414.1615465080044	2.1962162966082994	0.40745801204266946	7.145273439616319e-09	3.3174483826790054e-07
GPR143	253.48862268797092	2.838145975820663	0.5324940851683401	7.208261059371103e-09	3.337344331259107e-07
LINC00659	67.6511030351504	5.850181025147649	1.119870556477672	7.384430690543608e-09	3.4093854789905374e-07
HAPLN3	464.159028888355	2.5530090360633855	0.47851887232545376	7.451093451611852e-09	3.43000208762183e-07
NIP7	1319.2992724944434	1.347514236746145	0.24407495486372496	7.47943742233943e-09	3.43000208762183e-07
TMEM30B	3070.876557190556	-1.4078743373479115	0.2556433840319401	7.491165947023243e-09	3.43000208762183e-07
GDPD2	706.8371727429637	-3.8844227192855625	0.7418838746647238	7.632488035998378e-09	3.4850823470157885e-07
GLTP	2212.6062921096823	-1.4685834532834456	0.2681088478600434	7.805700896282974e-09	3.554381658128854e-07
SPON2	2291.5901357395724	1.4867388506396588	0.27198271231579785	7.852048491452573e-09	3.5656905135842847e-07
TMEM100	213.72990943998803	-3.2989975944029757	0.6165620596284591	8.026766254272805e-09	3.635072422529282e-07
FAM222A-AS1	16.162310331508806	2.978410679916367	0.5614639842388979	8.154032835585825e-09	3.6826456198865137e-07
VPS9D1-AS1	241.03004018263223	2.551678676981353	0.4790101671418174	8.202159706074524e-09	3.684303445208272e-07
PPP1R16B	524.5879729445746	-1.9327364037138266	0.3583445894099526	8.188934995461295e-09	3.684303445208272e-07
DUSP14	390.40140220046646	1.9663496930577984	0.3654984878549811	8.282780164687787e-09	3.7104616548567587e-07
ENGASE	2205.2669537872107	1.8241621424719607	0.3366853834410046	8.330727942886429e-09	3.721881823540231e-07
SLC7A5	3805.1584648803478	3.015337368928812	0.5685821937092498	8.663836220789793e-09	3.8602979935373873e-07
CTD-3184A7.4	101.08313974824887	1.6410579627395698	0.3020958398940821	8.77490658607573e-09	3.899305004402285e-07
TOMM34	1841.7709564824722	1.623219799933323	0.2995897623601867	8.819193172162834e-09	3.908506064935802e-07
FOSL1	254.93724442116013	2.8448483744827335	0.5374505230853159	9.068936785948387e-09	4.008470059389187e-07
ZNF304	160.00760207310313	-2.2402769258308526	0.41988176017167833	9.370595086837591e-09	4.1307875947960926e-07
PRSS22	247.46067955502062	3.9489467268734044	0.7588051761130511	9.878504246798929e-09	4.3431354878167703e-07
CORO2B	106.98840999876064	-2.1771378469581397	0.40669950408283184	9.96710434056724e-09	4.3704961493360314e-07
CPT2	1742.3324093154658	-1.4425694421758797	0.26518677143480707	1.0112698833293734e-08	4.422638078148909e-07
HPGDS	77.14526831077296	-2.8221607067199703	0.5247823263648996	1.0199758022334627e-08	4.4489734005314857e-07
ABI3BP	1142.9376348712342	-3.5343806080829516	0.6747200001820488	1.0235227216035088e-08	4.452726800676682e-07
SCG2	313.4962142633666	-2.865519216451518	0.5409720632815485	1.0366743236689436e-08	4.486390839376694e-07
ABCA9	123.21012118656341	-2.723910256963132	0.5098263805251505	1.0357844689611463e-08	4.486390839376694e-07
LARGE	1381.7799828407929	-1.5366475359888274	0.2836314229115875	1.0568653227358088e-08	4.5618600844651123e-07
PRR36	279.72299129522685	4.5795012648642235	0.8843030884358641	1.0711646077032202e-08	4.611572304592435e-07
KCTD14	450.1727506064092	1.5787189128836623	0.29223642475898354	1.0770187096936265e-08	4.62476298268701e-07
SLC9A9	223.08157363724473	-1.8518683946402967	0.34391349142964844	1.0915030168218252e-08	4.6748481922020036e-07
INAFM2	285.5767177129021	-2.747158591978994	0.5193549085486795	1.1086937576175936e-08	4.7362368640493845e-07
DHX34	1083.5928344850734	1.6634739472912647	0.30908119949461854	1.1540301679056132e-08	4.917236512348468e-07
TMEM63A	5864.48702046129	1.81103357915365	0.3376236136845434	1.1581366355202392e-08	4.922080700961017e-07
CDC45	423.34001304236193	2.1682425121632125	0.40983632920978513	1.205221192601052e-08	5.109089838200111e-07
CD163L1	896.4525833610459	-2.6703606324113185	0.5097260891478611	1.217285615562714e-08	5.14706864233469e-07
RETSAT	9138.105155661542	-1.8377674470451617	0.34474756848615395	1.2266215391924555e-08	5.17334656796818e-07
NIT2	1190.1524675957392	1.163487493244858	0.2123820606875368	1.2308110177750328e-08	5.177840766401312e-07
ENC1	3127.446263306956	1.6500409345757958	0.30692991671016945	1.2404511785087752e-08	5.195891334772318e-07
TP53INP2	4973.433564535172	-2.2906842802571643	0.43442276300548893	1.2413713234207168e-08	5.195891334772318e-07
ABALON	37.362036304340805	2.0253407467662075	0.38141893093722307	1.248837563543265e-08	5.213975469957083e-07
SNHG15	549.7368997589722	1.811750177987568	0.34003754491811233	1.2709676558368323e-08	5.293037410928516e-07
PEG3	165.46604835287036	-3.0450270555317034	0.5777764298406424	1.2970993546626451e-08	5.38832626654971e-07
CCT6A	6250.564764822079	1.1577750918389873	0.21164765478918382	1.3036509935937835e-08	5.40200380470424e-07
PAFAH1B3	1811.9755592037206	2.5668168584727096	0.48932599743676186	1.3176353173567626e-08	5.432787409250831e-07
ITGA8	341.45994302438714	-2.10034952305427	0.3969635172556516	1.3159794029030639e-08	5.432787409250831e-07
PEG10	201.00809227961315	-3.85135595760306	0.7376216571597671	1.35201200675732e-08	5.560694543921235e-07
PYCR1	3072.347071921759	2.405523321294508	0.45804002452213394	1.3572295571563953e-08	5.56833661135328e-07
TMEM37	2504.8222925881064	-3.172780001823376	0.611756706559881	1.3616772748010065e-08	5.572790328352267e-07
DSC2	6533.901021137896	-1.736264292392078	0.32607507079290593	1.4081028106270093e-08	5.748597065552384e-07
WDR77	1549.9278806589607	1.9763455565414416	0.3739092747395689	1.4315536348437215e-08	5.82997579792007e-07
ZBTB18	1323.3062559244645	1.1908521042028126	0.2191362418020095	1.4853646418845725e-08	6.034293857656076e-07
AFG3L2	2738.061339304715	-1.3859687517925094	0.25724702226833307	1.513776100673436e-08	6.134679429990759e-07
PBX4	101.01196844188877	2.203165650504408	0.42264667929862415	1.5376038506868424e-08	6.216044835398637e-07
PRDX4	3446.4400924194797	1.8488641408437796	0.3474134436354625	1.5497367332114413e-08	6.24985069415563e-07
C1orf115	4219.398343013983	-2.8179269886356484	0.5458206124738373	1.57454926425705e-08	6.334503411422477e-07
PTPN21	1001.0615196380335	-1.473618273191668	0.27440513208301226	1.5886938217659024e-08	6.375932226578652e-07
GRAMD1A	2094.0739300387045	1.7247638623007102	0.3235221336218917	1.613764719763466e-08	6.460905852676195e-07
KRT17	241.53261680375562	4.256720001104422	0.8336159189202976	1.6267121527325736e-08	6.481431233543849e-07
GGTA1P	205.76301741119815	-2.2462045421999624	0.42616746265843947	1.6255890611487946e-08	6.481431233543849e-07
HSPB8	1784.4353864994187	-3.999446191142052	0.7819577046240479	1.633919407908331e-08	6.494535776038511e-07
PPAPDC1A	42.4279376041944	3.739462243628786	0.7252255691736856	1.650656010543705e-08	6.545364443722944e-07
